"modGenes","modUniprotIDs"
"contig213261","No_Uniprotmatch"
"contig75010","Q9C0I9"
"contig104388","C3Y354"
"contig110042_147189","Q16204"
"contig171634","Q5XI54"
"contig150997","O77784"
"contig139215","No_Uniprotmatch"
"contig174343","C7PNQ2"
"contig72463_20667_204963","Q9Y2L5"
"contig106145_165487_72939_22650","Q8BVV7"
"contig143957","A4IGL7"
"contig156198","Q8BTQ0"
"contig71494_109692","Q9CPT5"
"contig169106","Q9VKJ9"
"contig149463","Q63450"
"contig105153","Q92051"
"contig207973","O57314"
"contig176707","O75715"
"contig205015","O75095"
"contig153491","P40879"
"contig147140","Q8K5C0"
"contig99610","Q86I22"
"contig152369","C3YE34"
"contig204641","Q9UI42"
"contig80854","P10079"
"contig70503","O15162"
"contig211944","P33173"
"contig104213","Q8IZQ1"
"contig149737_115955_138092","Q9VUL9"
"contig170103","Q6PCJ1"
"contig600060","Q1ENI8"
"contig107467_160055","Q8R4W6"
"contig148596","Q6DEU9"
"contig203180","C3YWU0"
"contig147054","Q8BFT2"
"contig112176","Q9XT27"
"contig600173","P13941"
"contig147902","P22793"
"contig153860","No_Uniprotmatch"
"contig205123","E9CI53"
"contig196531","Q8CJ69"
"contig79733","Q96JG6"
"contig169250","P35061"
"contig185949_137048","Q1AE95"
"contig169269","O97676"
"contig79646","Q6DKG0"
"contig150496_194465_153563","O88658"
"contig48801","No_Uniprotmatch"
"contig192262","Q9JJW6"
"contig176421","A1L0T0"
"contig99997","No_Uniprotmatch"
"contig183893","Q63HN8"
"contig26521","P16230"
"contig83215_208455","C3Z3Z0"
"contig173370_176608","Q8N201"
"contig117356","Q06AU5"
"contig139550","Q6INX4"
"contig188535","No_Uniprotmatch"
"contig116012_116319","Q14789"
"contig150947","Q9QZA6"
"contig115404_193770","Q6GQB9"
"contig170013","B5XBI1"
"contig147539","P12387"
"contig212216_149617","C3YWU0"
"contig139355_118107_105991","Q6P5D8"
"contig78581","O97676"
"contig210994","Q8TBG4"
"contig107520","Q8BQM4"
"contig151608","Q86VN1"
"contig148090","Q8K2V6"
"contig204212","No_Uniprotmatch"
"contig168077","Q5PPM5"
"contig145497","Q9HAU5"
"contig209653","P26233"
"contig81025_104001_57528","Q2VL90"
"contig207861_185693","No_Uniprotmatch"
"contig77133","Q5T5N4"
"contig149513","Q14974"
"contig81388","Q9D9B4"
"contig188780","P21913"
"contig205406","Q7T385"
"contig185872","No_Uniprotmatch"
"contig151268","P14272"
"contig118416","No_Uniprotmatch"
"contig210922","Q9UBV2"
"contig171047","No_Uniprotmatch"
"contig72815","Q5XGA9"
"contig203957","A6NNM8"
"contig176931","P27139"
"contig72182_78479","Q8BI79"
"contig158009","Q9ULV0"
"contig147125","No_Uniprotmatch"
"contig131457_156048_211464_154348_176501","Q99102"
"contig205053_58855","Q02645"
"contig150486","C3YEK2"
"contig170170","O00410"
"contig205175_210545","Q74GW7"
"contig171338","No_Uniprotmatch"
"contig177708","P50137"
"contig79984","Q5U378"
"contig108839_107604","No_Uniprotmatch"
"contig208238","P35601"
"contig170786","Q01728"
"contig68192","Q8WXG9"
"contig4308_109680_216999","Q8C0Y0"
"contig110222","Q5RKJ1"
"contig87721","O15973"
"contig150246","Q9CR50"
"contig150858","P35574"
"contig174662","Q5BK30"
"contig111589","No_Uniprotmatch"
"contig203680","No_Uniprotmatch"
"contig146967","Q7Z7G8"
"contig99523","Q86UP6"
"contig153472_93414","P23098"
"contig75897","Q07883"
"contig202968","F6B1U0"
"contig204010","Q66IH2"
"contig148039","C3ZK69"
"contig105157","O43709"
"contig53933_75484","O60488"
"contig147103","Q92484"
"contig169295","Q3SYU1"
"contig187108_120058_149815","Q58588"
"contig110011","P81178"
"contig131085_192449","O60427"
"contig58103_170241","Q6GYQ0"
"contig151560","Q5RHH4"
"contig107893","O54888"
"contig600170_69933","Q5ZLF0"
"contig182233_15029","P28173"
"contig104479","Q86PM4"
"contig82570","Q13395"
"contig58739","P42700"
"contig68513","Q90891"
"contig192510","A1AW20"
"contig153102","P86884"
"contig178025_148452","Q27802"
"contig209186","Q08E13"
"contig179995","C5LBZ6"
"contig169108_116554","P62323"
"contig155460","No_Uniprotmatch"
"contig3001","Q96LQ0"
"contig65669","Q6XP49"
"contig97279_92738_153547","P07756"
"contig148088","Q5VYJ5"
"contig76051_211348_202361","P21674"
"contig147475","Q8BRC6"
"contig149469","A6H584"
"contig176008","Q9Z2L9"
"contig82397","Q15652"
"contig180412","P79331"
"contig150001_148404","O75140"
"contig145485_117598","O60308"
"contig151754","P15690"
"contig204398_111448","F2U3Q1"
"contig26235_203593","Q68EA5"
"contig180421","No_Uniprotmatch"
"contig149277","P08640"
"contig75420_218277","O43684"
"contig145910","Q90623"
"contig139967","Q10471"
"contig153764","No_Uniprotmatch"
"contig108846","Q9DBT9"
"contig66819_169700","P86854"
"contig147437","A2A2Y4"
"contig1214","B3RIA0"
"contig185587","P49446"
"contig192039","Q9NZM5"
"contig212997_69130","Q8N309"
"contig218495_111926","Q4N4N8"
"contig214047","Q9D2U5"
"contig171129_96486_210342","P46019"
"contig107982","Q5QNQ6"
"contig180502_73522","Q63HN8"
"contig76632","No_Uniprotmatch"
"contig146829","O95714"
"contig116479_202176","Q7TPQ9"
"contig14499","Q1LZA4"
"contig106584","P14207"
"contig180974","No_Uniprotmatch"
"contig171226","O95071"
"contig72962","A5PJJ7"
"contig75090","Q14978"
"contig117347_138609","Q1LZH1"
"contig99074_149869","Q6DCE8"
"contig56274","Q8AWG6"
"contig148802","No_Uniprotmatch"
"contig7500_132145_18657_138089","E3LVE7"
"contig80507","P23098"
"contig113075","Q96RW7"
"contig109325_210663_80562_73551_131276","P30825"
"contig171184","P20456"
"contig195785_150018_192516_213796","Q8BJ56"
"contig78678","Q92047"
"contig181526","Q04656"
"contig176647","Q7T293"
"contig170375","A2CI35"
"contig150957","P97789"
"contig81190","Q5RDI2"
"contig106927","Q9CQM5"
"contig23906","O08730"
"contig100368","P40618"
"contig97587","O00244"
"contig205454","Q5PQN2"
"contig146669","Q4V7E8"
"contig205654_114148","A4ZNR4"
"contig175618","No_Uniprotmatch"
"contig105487_216662_159668","Q6PAV2"
"contig169860","Q925U4"
"contig14295_108376_181106","P53772"
"contig115906_153518","P54644"
"contig25997","Q96RW7"
"contig147894","Q29RU2"
"contig119184_212746","P20646"
"contig151596","Q9YIB9"
"contig170909","P53610"
"contig149952","Q91ZQ5"
"contig138525","Q28F67"
"contig93934","P72745"
"contig772_182235","Q9D8X5"
"contig145124","Q6P4Z2"
"contig98288","No_Uniprotmatch"
"contig174276","P10079"
"contig194973_70694_72150","C3YDH5"
"contig78551","P30419"
"contig74220","P22182"
"contig208318","B0ENY4"
"contig151737","No_Uniprotmatch"
"contig178714_148644","Q4KSH7"
"contig176056","No_Uniprotmatch"
"contig178667","Q96S53"
"contig170911","P57076"
"contig204815","Q54H55"
"contig204662","O00462"
"contig147864_169255_134308","Q6ZMW2"
"contig99410","Q8LHH9"
"contig210954","Q09163"
"contig186151","A9LMC0"
"contig213510_183336","P06646"
"contig60572","Q99MJ9"
"contig169641","O14981"
"contig23392","No_Uniprotmatch"
"contig147579","O88665"
"contig147524","B3RSY8"
"contig171562_146441","No_Uniprotmatch"
"contig171862","No_Uniprotmatch"
"contig153236","Q95209"
"contig155034","No_Uniprotmatch"
"contig177389_112973_170419_130317_77123","Q6NYY9"
"contig79333","No_Uniprotmatch"
"contig109845_78449","Q8R1A4"
"contig150809","No_Uniprotmatch"
"contig283_18447_195285_23282","E7FDB3"
"contig147774","P27123"
"contig147938","P55265"
"contig107743","Q21086"
"contig117315","Q8BP07"
"contig147822","Q9K9H0"
"contig97340","Q6P1D7"
"contig179098_179878","P54318"
"contig600217","Q8VIG3"
"contig74750","No_Uniprotmatch"
"contig137499","O43147"
"contig140662","P70404"
"contig151032","No_Uniprotmatch"
"contig81213_139272","P54317"
"contig112212","P24369"
"contig149839","B3DMA2"
"contig151642","Q9UJZ1"
"contig81379","Q98ST7"
"contig215843","Q3UZV7"
"contig209514","B3RYG4"
"contig151297","Q00808"
"contig174562","P20171"
"contig105375","Q5R952"
"contig81831","A6NE52"
"contig94320","Q5TCS8"
"contig113447","No_Uniprotmatch"
"contig177714","No_Uniprotmatch"
"contig153475","P35546"
"contig153206","Q8K4Q8"
"contig210776_171577","P38024"
"contig82999","Q62780"
"contig211748","Q8TCF1"
"contig153389","Q9SS86"
"contig108681_212136","Q3MHG1"
"contig116589_209874_146762","Q0P5X1"
"contig171624","No_Uniprotmatch"
"contig600050","P06734"
"contig180907","Q6AYH6"
"contig209567","A8C9L9"
"contig74063","P46807"
"contig104402","Q07883"
"contig48812_119435","No_Uniprotmatch"
"contig60538_21602_193233_116857_195001","Q3UHA3"
"contig80426","C3YTZ4"
"contig148796_92834","P10867"
"contig78984","Q9DBI0"
"contig159923_52248","Q8JZP9"
"contig132598_24517","P20002"
"contig218329_140232","Q0V8T7"
"contig146511","P29145"
"contig169718","Q7K0E3"
"contig82622","A2AGT5"
"contig79744","Q9C0J8"
"contig71030","A7MBH5"
"contig4073_75996_107226_77540","Q6JZS3"
"contig69412","No_Uniprotmatch"
"contig182345","Q13326"
"contig185876","No_Uniprotmatch"
"contig188792","P40618"
"contig82630","Q8BUG5"
"contig201659","Q8WXG9"
"contig206008","A8WUP2"
"contig176869","P35574"
"contig106677","Q5F3X4"
"contig212755","Q9CYL5"
"contig145959_188425","Q9HD20"
"contig146791","E9FYV2"
"contig115886_211736","Q91437"
"contig82216","Q6PFL8"
"contig105272","O09131"
"contig148706","C3XYA2"
"contig70650","Q3T134"
"contig202237","Q28DW0"
"contig7743_22880","Q9HAU5"
"contig153370","P48809"
"contig99511_75664","A2VDN5"
"contig170433","Q1RMP7"
"contig112611","Q9WUP7"
"contig192752","P13595"
"contig158665_104355","Q91618"
"contig139691","Q66H54"
"contig150143","Q8BGZ3"
"contig73137","Q5ZLM0"
"contig178725","P70403"
"contig98584","Q04678"
"contig176714_210518_105285","No_Uniprotmatch"
"contig174703","Q9WYX8"
"contig169795","A7DZP8"
"contig152255","A6H8I2"
"contig97825","Q92777"
"contig60811","Q8QGX4"
"contig2932","A5D7L5"
"contig194335","A7MBH5"
"contig69665","Q91ZW3"
"contig176391","Q8IV35"
"contig97447","No_Uniprotmatch"
"contig115676","O14683"
"contig146606","P98164"
"contig182505_203812","Q15070"
"contig204118","Q6GL41"
"contig151562_109125","Q1RM03"
"contig138131","Q9D864"
"contig14879","Q12904"
"contig97552","Q3SYV5"
"contig170740_104632","Q9WUP7"
"contig23561","C3Y1Q1"
"contig176772_79019","Q6EX42"
"contig169236","Q10741"
"contig218540_150473_113987","Q9TXQ1"
"contig139386","Q6DKC0"
"contig174262_79713_111164","Q7ZUF2"
"contig139205_111504","Q9EPI1"
"contig136758_14338","Q9Z1N2"
"contig109961","Q9CZV8"
"contig149516_218379","O89026"
"contig100308_100284","Q8TCS8"
"contig116505","Q5PPJ9"
"contig211589","Q5VYJ5"
"contig71774_74032_210917","Q6PJI9"
"contig42765_169355_211642","P29144"
"contig149861","Q8CHT3"
"contig151543","Q9Z277"
"contig147657","Q96RW7"
"contig106850","Q5TTG1"
"contig152382","Q0MQI4"
"contig4824_77183","P53355"
"contig70859_157889","A2VDZ9"
"contig175616","P23785"
"contig71999","No_Uniprotmatch"
"contig16721","Q8HXP2"
"contig215769","No_Uniprotmatch"
"contig189053_153465","Q9CZX5"
"contig106245","Q54G05"
"contig96583","Q14956"
"contig169522","Q921Y2"
"contig71781","P27859"
"contig108524_123069","Q9D6X6"
"contig119577","Q8K2H2"
"contig167154","O35824"
"contig171594","Q5EB25"
"contig153769","F2Z929"
"contig600021_217076","Q58D55"
"contig209481","No_Uniprotmatch"
"contig151591","O75643"
"contig81069_207129_213415_191703_14020_174361_114836_151183_108189","Q6V0I7"
"contig148021","Q9Y2M2"
"contig119094","O64411"
"contig174419","Q5ZK84"
"contig148649","Q75JP5"
"contig113214","No_Uniprotmatch"
"contig183076","No_Uniprotmatch"
"contig115312","Q8QZZ7"
"contig210453","No_Uniprotmatch"
"contig153331","Q7M767"
"contig147922","Q9P2K8"
"contig176424","Q9XTR8"
"contig210528","P15178"
"contig152868","Q9Y2H2"
"contig186291_70748","Q15750"
"contig16039_125531","P0C2B7"
"contig176276","P40879"
"contig174876","P56273"
"contig147804","C3YPM5"
"contig147996","P52873"
"contig72352","Q7ZXQ9"
"contig16722_105562","Q8UW59"
"contig98819","Q13247"
"contig5926","Q91W86"
"contig169670","P24507"
"contig9646","Q0P483"
"contig203880","Q9NGQ2"
"contig205856","No_Uniprotmatch"
"contig76603","A5A6P2"
"contig68743_187956","P97852"
"contig164728","Q4T8Q4"
"contig205232","P79913"
"contig176463","Q9UHP6"
"contig204076","A2RRS8"
"contig116436","No_Uniprotmatch"
"contig71243_119113_106186","P35280"
"contig75439","Q9JID1"
"contig155170","P45878"
"contig67991","Q13332"
"contig107784","A1A5X5"
"contig113803_11596_70976","Q6KCD5"
"contig209826","Q90ZY6"
"contig179970_204724","Q6YHK3"
"contig139632","O14464"
"contig147102","Q80TP3"
"contig138215_9072","P80197"
"contig204246_154550","Q28036"
"contig600158","P42694"
"contig204669","P46995"
"contig83258","A0JPP1"
"contig127611","P12965"
"contig165544_94313_179830_118779","Q0S455"
"contig109307","Q9V3A6"
"contig105661","No_Uniprotmatch"
"contig600151","O95394"
"contig147735","P07099"
"contig158509","C3YQJ6"
"contig204838","Q8VCL5"
"contig70742","Q96RW7"
"contig73633","Q7SXL7"
"contig150821","P48509"
"contig110731","P15178"
"contig78299","O96006"
"contig147862","No_Uniprotmatch"
"contig70751","Q8AY68"
"contig22811","No_Uniprotmatch"
"contig600045_147701_187906","P07314"
"contig176163","No_Uniprotmatch"
"contig69187","O74914"
"contig79295","Q13330"
"contig151914_175949","P35069"
"contig118826","Q9HAU5"
"contig104894","No_Uniprotmatch"
"contig176610_72583","Q8R1Q9"
"contig22559_151422","Q86VQ0"
"contig212677","No_Uniprotmatch"
"contig119656","Q95209"
"contig204720","No_Uniprotmatch"
"contig8532","Q9UGU5"
"contig150559","Q64487"
"contig60930_64465","Q00234"
"contig81156_184988","Q96RQ3"
"contig108208_111166","P58022"
"contig210170","Q9C0H5"
"contig117134","Q28GF4"
"contig145745","Q6Q759"
"contig187031","Q62718"
"contig105365","E1C1L6"
"contig174690","Q9PUB8"
"contig109530_169158","Q92597"
"contig155500_69324","Q8ERS7"
"contig176611_211912","Q15477"
"contig211780_176870","Q8BGA5"
"contig110119","No_Uniprotmatch"
"contig151559","Q9P1Z9"
"contig23522_109304","Q04786"
"contig4137","No_Uniprotmatch"
"contig76909_114071","Q5U3S7"
"contig152837","No_Uniprotmatch"
"contig104950","P35439"
"contig114084","Q61191"
"contig81868","No_Uniprotmatch"
"contig148478","Q58A42"
"contig148668_150530","Q02427"
"contig207992","F6QA84"
"contig149378","No_Uniprotmatch"
"contig151743","P10253"
"contig204498_215999","No_Uniprotmatch"
"contig165151_69860","Q920Q4"
"contig175903","Q9UIF8"
"contig72155","No_Uniprotmatch"
"contig170964","Q6ZPS6"
"contig210322","C3YWU0"
"contig152536","Q8IIG7"
"contig177188","No_Uniprotmatch"
"contig59749","Q6P4K5"
"contig72924","Q6DDM4"
"contig74571","Q3THE2"
"contig107114","Q0II68"
"contig175637","P02594"
"contig70776","Q66J74"
"contig151253","Q53GD3"
"contig137624","No_Uniprotmatch"
"contig74624","Q4V8V1"
"contig153242","Q9NZM5"
"contig104792","Q86DX1"
"contig161161_99843","Q5ZL16"
"contig25364","P62489"
"contig209346","P35440"
"contig209360","No_Uniprotmatch"
"contig69545","O60234"
"contig60199","O76094"
"contig218368","P59024"
"contig108933","Q91XQ0"
"contig175604","D4QD85"
"contig147365_192040","O54916"
"contig105057","No_Uniprotmatch"
"contig160386_137664","Q5U1Z0"
"contig18880_189013","No_Uniprotmatch"
"contig108628","Q5RBB3"
"contig209328","Q6IPM2"
"contig24451_188910","Q5R5L3"
"contig70434","P23381"
"contig192834","Q8C1D8"
"contig77364_120142","Q9ET30"
"contig106670","P22907"
"contig98469","P32297"
"contig149536_57207_76034","Q8IXF0"
"contig150756","Q5R4U9"
"contig48390_170427","P0C6F1"
"contig153282","Q5F3X4"
"contig152184","Q8K375"
"contig212787_213088","Q9UBC2"
"contig192060","Q8BIZ6"
"contig185070","Q55E58"
"contig211085","P30419"
"contig209558","Q80TR8"
"contig177261_177284","Q9BVG9"
"contig218742","No_Uniprotmatch"
"contig179114","No_Uniprotmatch"
"contig215061","Q2LE78"
"contig97240_171563","Q91VA6"
"contig23801_107814","Q63342"
"contig600184","P02457"
"contig194946_60493","O00411"
"contig210495_176531_155002","Q66HY8"
"contig52594_192245_70330","P28570"
"contig147203","Q9Y238"
"contig70734_148173","Q9XT06"
"contig152705","Q8BMD8"
"contig210807","Q4R4T8"
"contig104083","Q5R6Y9"
"contig169708","Q8LGG8"
"contig148856","Q3ZBH0"
"contig114176","Q05793"
"contig153342_181120","Q86PM4"
"contig148880","Q9LMG7"
"contig151525","P15690"
"contig7775","O45686"
"contig150395","P79384"
"contig137306_212438","C3ZQA1"
"contig170148","Q6NTW1"
"contig170090","Q32LH4"
"contig169845","C3Z6F0"
"contig137880_112343","O08715"
"contig202542_140588_211063_219784_131317_150042_150849","Q27802"
"contig148622","P04186"
"contig169674","P40618"
"contig204372_8657_170896","Q76LC6"
"contig152411","No_Uniprotmatch"
"contig68781_212614","Q5ZM57"
"contig122388","F6Z2C1"
"contig600007","P12108"
"contig106568","A6H584"
"contig153964","Q9WVL0"
"contig80416","Q66H60"
"contig148433","Q8VHU4"
"contig107407","O61491"
"contig110350","P23381"
"contig137899_99358_189321","P28663"
"contig91090","O95433"
"contig179712","C3ZNM0"
"contig168814","P50637"
"contig72285","O18373"
"contig114291","No_Uniprotmatch"
"contig78598_55018_78882_105685","Q460N5"
"contig210029","Q99LC5"
"contig148726","Q9NVU0"
"contig209792","No_Uniprotmatch"
"contig179013","P62309"
"contig207412","Q9CR50"
"contig78426","P23468"
"contig78321","Q9UI43"
"contig167107","No_Uniprotmatch"
"contig203655","No_Uniprotmatch"
"contig106576","Q18411"
"contig58648","Q05360"
"contig180164_151463","Q8BYF6"
"contig216658","C3ZCF4"
"contig207829","P97310"
"contig108118_151668","Q9EPL8"
"contig70893","Q6T393"
"contig149785","Q9UBH6"
"contig78140","Q3T058"
"contig180717","Q9UIF8"
"contig69239","Q13637"
"contig186444","Q9JLB4"
"contig112370_23972_169963","Q5E980"
"contig1328_204256","Q26619"
"contig175753","Q5R5X0"
"contig69829","Q0EEE2"
"contig208195","Q4UMH6"
"contig177170","Q8NDA2"
"contig74749","No_Uniprotmatch"
"contig106104_170621_151951_205178","O00268"
"contig170191","P43690"
"contig185302_77075","Q7Z5Y7"
"contig218790","No_Uniprotmatch"
"contig110017","C3Z6V9"
"contig169289","No_Uniprotmatch"
"contig159997_193073","Q9ULM6"
"contig85367","No_Uniprotmatch"
"contig179884","Q7SYR1"
"contig24364_73328","Q803R5"
"contig115295","Q4R5Q4"
"contig152250_100375_158462_210107","Q6A078"
"contig196348","Q5EA43"
"contig212426_75671_111781","Q9FHN8"
"contig175816","Q3SYU1"
"contig151830","P25807"
"contig113614","No_Uniprotmatch"
"contig74172","P51111"
"contig19321","Q9H172"
"contig150667_99568","Q9Z173"
"contig73189","Q5BKM4"
"contig195955_212194","Q9QZU7"
"contig151148","P86289"
"contig179518_146851","Q2T9W3"
"contig157707_73389","Q9VC57"
"contig204092","Q5BK32"
"contig112820","No_Uniprotmatch"
"contig75857","No_Uniprotmatch"
"contig113897_152620_73483","No_Uniprotmatch"
"contig150961","C3YEE7"
"contig105152","Q91Y53"
"contig210179","Q8AVY1"
"contig105080","No_Uniprotmatch"
"contig188957","No_Uniprotmatch"
"contig150041","Q9P055"
"contig69284","Q14789"
"contig142400","Q5RFI0"
"contig179818_20405","P0CB42"
"contig149915","Q9H172"
"contig97906","Q9UBV8"
"contig145070","No_Uniprotmatch"
"contig98200_170180","Q64559"
"contig77807","No_Uniprotmatch"
"contig155393","P00636"
"contig152817","Q65Z40"
"contig171770","Q9TTK4"
"contig171361","Q8K4L0"
"contig179383","Q91VN6"
"contig147531","Q4R7K1"
"contig204842","Q9D8X5"
"contig182567","Q9V3A6"
"contig77438","Q80TP3"
"contig169892","No_Uniprotmatch"
"contig177891","Q90623"
"contig148580","A0MSJ1"
"contig203123","Q62825"
"contig204743","F4DYR1"
"contig152247","No_Uniprotmatch"
"contig15885_115550","Q9D2E2"
"contig68288","C3Y5T9"
"contig59617","Q9NPC8"
"contig114165_161201_104326","P17124"
"contig112539","Q5RCG9"
"contig109226_69651_156178_60739_76226_170851_20986_171002_20099","Q9NR16"
"contig116368_114604","Q08B78"
"contig193943","No_Uniprotmatch"
"contig96288","P42111"
"contig148077","P28570"
"contig147779","Q01033"
"contig150735","P49793"
"contig93619_150719_200437","No_Uniprotmatch"
"contig203672","P95329"
"contig170094","Q91641"
"contig169268_51663","No_Uniprotmatch"
"contig169566","C3YDR6"
"contig80888","Q969V4"
"contig170934","Q6P635"
"contig205092_175859","A2AX52"
"contig149751","Q9QZQ0"
"contig170563_158380_58893","Q8WTW3"
"contig18444_81315_137549","Q9UBI9"
"contig76905","Q9H5I5"
"contig146613","P10860"
"contig205121","Q3UR85"
"contig110138","Q5RET6"
"contig131577_176036","Q9NZJ4"
"contig152800","Q5ZJK8"
"contig194803_151573_113735","Q5RHH4"
"contig191607_66444_202286","Q4G0P3"
"contig168623_71155_76345","P25054"
"contig149483","Q4G0P3"
"contig149878","No_Uniprotmatch"
"contig150762","No_Uniprotmatch"
"contig64600","Q21645"
"contig147074","Q8C5L3"
"contig68429","Q3B5G3"
"contig210426","F6VMR0"
"contig205002","O14830"
"contig155634_180819","Q9UBH6"
"contig147089","D8PAU6"
"contig145217","Q9UBQ7"
"contig152179","Q5ZHS1"
"contig176946","Q3URF8"
"contig79087","Q91VN6"
"contig57570","Q9C0B0"
"contig72300_78000","Q4R6F8"
"contig145138","Q16960"
"contig12305_185423","P63138"
"contig106004","Q5ZJF6"
"contig71741_116489","Q8VDM6"
"contig192393","Q3U3T8"
"contig81914","Q9NQR4"
"contig109151","Q0III3"
"contig153343","Q88WJ9"
"contig148853","Q9UQ90"
"contig128930","Q24572"
"contig145531","P49446"
"contig151320","P58022"
"contig148903","Q9HAU5"
"contig118537","No_Uniprotmatch"
"contig105422","Q13825"
"contig181712","Q6XZB0"
"contig171298","Q8NBS9"
"contig171729","A1X283"
"contig180715_107065","Q9UPE1"
"contig148738","C3ZYB0"
"contig71219","Q8BTI8"
"contig179946_184082","D8LW59"
"contig107510","A8KB59"
"contig194033_160066","Q99J83"
"contig145236","Q5VV63"
"contig170497","Q6P806"
"contig156235_210570_195641","Q708W2"
"contig102452_154741","Q86VS3"
"contig148676_78292","A3E4D8"
"contig195756_218276","P19971"
"contig210057_159075","No_Uniprotmatch"
"contig209005_133231","Q4G0U5"
"contig108838_117858","A2ABV5"
"contig171018","Q9Y253"
"contig112223","P51577"
"contig105974","P07339"
"contig97166","No_Uniprotmatch"
"contig76867","Q8WXG9"
"contig171091","Q5RB63"
"contig114683","Q3T0P6"
"contig600171_199683_78856","Q90WR8"
"contig219015_177677","Q5BKQ4"
"contig600056","P42704"
"contig76482","Q6GM78"
"contig150499","Q5R952"
"contig169713","No_Uniprotmatch"
"contig76991","Q6P9F0"
"contig147015","Q8BGQ7"
"contig149118","Q5R889"
"contig109940","No_Uniprotmatch"
"contig47920","A8ZML7"
"contig77545","No_Uniprotmatch"
"contig72992","No_Uniprotmatch"
"contig92874_137600_179266_211107_114485_98372","Q8N957"
"contig1538","Q6DK84"
"contig172137","O00628"
"contig111678_83418_77108_24690","A2AG06"
"contig66421","Q8N4W9"
"contig205124_25987_115334","A6H7I8"
"contig108612_71107","Q9H0J4"
"contig108166","Q1RMH9"
"contig153079","Q9BZ19"
"contig68916_99208","Q3U7R1"
"contig146898","Q6ZQ58"
"contig109753","No_Uniprotmatch"
"contig76367","Q922K7"
"contig107545","P70645"
"contig53555_98938_80516","Q924X7"
"contig13755_150035","Q2YDN4"
"contig12573","C3YWU0"
"contig205006_105586_106484","O75629"
"contig193452","Q95LD9"
"contig152028_76625_98122","Q8CGZ0"
"contig17341_78559","Q9R1A8"
"contig216297","No_Uniprotmatch"
"contig159093_171751","Q93009"
"contig113096","Q9V9J3"
"contig139529_205941","Q8TB37"
"contig147964","Q2M389"
"contig4366","Q54E24"
"contig70709_170181_19351","B1AY13"
"contig170475_204488","Q28943"
"contig146884_180060","No_Uniprotmatch"
"contig147253","Q9NQW7"
"contig209491","Q2JXI1"
"contig56370","Q9Z1T2"
"contig107375","Q91880"
"contig107747_113402_82447","C3XQV5"
"contig129229_181594","Q4V7N4"
"contig146977","P55786"
"contig106980","Q7ZV34"
"contig600028","Q9P1Z9"
"contig207883","No_Uniprotmatch"
"contig73832","Q4KLG9"
"contig148964","Q05116"
"contig59953_78635_110629","Q3UZD5"
"contig158020_176906","P49614"
"contig178113","E0VAZ5"
"contig149367_179565_199368","Q5REK3"
"contig15166","No_Uniprotmatch"
"contig154047","Q29RU2"
"contig193095_179008_210194","O35114"
"contig205468","Q8LGG8"
"contig151360","No_Uniprotmatch"
"contig66071_96635","Q9UIF8"
"contig68122","Q9D032"
"contig151491","No_Uniprotmatch"
"contig3144","Q3SZT7"
"contig79470_60848","Q863A0"
"contig83268","Q8K1X1"
"contig151007","No_Uniprotmatch"
"contig97022","Q6GLT8"
"contig149310","P21707"
"contig22221","Q8MVR1"
"contig98926_146997_209846_182433","P35555"
"contig130617_205539","Q7ZTM9"
"contig151564","A2AAJ9"
"contig159521_73873_171346","Q9EPU4"
"contig110045","Q8C428"
"contig71479_151748","Q6NRS1"
"contig130664","Q86Y13"
"contig70818_96638","Q9Y4F4"
"contig219343","A6QLI0"
"contig191827","O94826"
"contig107632_139787","P43249"
"contig77071","O95639"
"contig151509","O00461"
"contig170686_149319","Q6GNY1"
"contig137462_70693","Q9P0U1"
"contig170204","Q6IWH7"
"contig92152","O97512"
"contig600080","E3WKX9"
"contig600095","Q5PPJ9"
"contig82468","Q80UG2"
"contig94041","Q91YK0"
"contig75360","Q5F3K4"
"contig144753","Q47877"
"contig139022","Q9JHI7"
"contig169880","No_Uniprotmatch"
"contig182721","No_Uniprotmatch"
"contig179074","Q9W719"
"contig19166","Q62651"
"contig150718","Q9Y2H2"
"contig179783","Q6DTM3"
"contig111877","No_Uniprotmatch"
"contig108643","E6ZJ18"
"contig145812","Q12874"
"contig152745_111186","P27039"
"contig135928_105862_153203","Q96RW7"
"contig153253","Q9UKF6"
"contig153428","Q9V0D5"
"contig147208","Q7TN88"
"contig153392","No_Uniprotmatch"
"contig169778_99002_167662_114077_192994_107299","Q14692"
"contig204795","C3YEM5"
"contig108447","P54001"
"contig217774","Q9R101"
"contig213432","P42674"
"contig16457","Q9UBV2"
"contig169442_211611","O35920"
"contig152190","A8C9L9"
"contig169284","P16086"
"contig175963_600024","Q90Y54"
"contig99363","F6SAE9"
"contig147204","Q6DEZ2"
"contig150241","P10351"
"contig174824","D7EJI9"
"contig110760","No_Uniprotmatch"
"contig78483","E5T2R2"
"contig210808","O35182"
"contig99022","O96019"
"contig209512_109542","Q8BGQ4"
"contig211528","Q5BKM4"
"contig176037","Q9P1Z9"
"contig68548","No_Uniprotmatch"
"contig151155_152856","Q5M7N9"
"contig137884","Q9CQ36"
"contig69805","E9FUR7"
"contig154963","No_Uniprotmatch"
"contig209600","No_Uniprotmatch"
"contig176264","P09090"
"contig82673","Q6P5L8"
"contig152941_156220","No_Uniprotmatch"
"contig182344_209692_156646","P28047"
"contig105822","No_Uniprotmatch"
