"modGenes","modUniprotIDs"
"contig147815","Q8BX35"
"contig204510","Q7ZUK7"
"contig150949","O18405"
"contig93984","E5SYI1"
"contig204241_194910","O02703"
"contig210686","O60934"
"contig145443","Q80TV8"
"contig178327","No_Uniprotmatch"
"contig69393","Q96PQ7"
"contig144900","A2VD00"
"contig116889","O88281"
"contig73795","Q9P2Q2"
"contig202169","Q5PRF9"
"contig185943","Q9JM13"
"contig148132","Q9BYW2"
"contig14626","No_Uniprotmatch"
"contig204041","C4A0T4"
"contig105710","P15870"
"contig148075","Q6AYM6"
"contig148659","Q90YK3"
"contig145146","Q9HCS5"
"contig18084","No_Uniprotmatch"
"contig139456_74268","Q5ZIA5"
"contig48219_79942","Q6ITV5"
"contig149692","No_Uniprotmatch"
"contig173126","Q8BLA8"
"contig174606","P09327"
"contig148701","Q6Y290"
"contig146346","Q60992"
"contig107606_77873","Q12965"
"contig75772","Q7TN02"
"contig113483","Q9DA39"
"contig76115","Q9UBS9"
"contig172223_83015","Q4G017"
"contig111491_114742","Q10361"
"contig181878","A4FUZ5"
"contig10983","Q7TN02"
"contig149038","Q92503"
"contig118724","P10079"
"contig78169","Q9IBG7"
"contig171539","Q62632"
"contig68250","Q9VCA2"
"contig17612","Q9GNN8"
"contig173275","Q8NFU3"
"contig153451","Q9Z2B5"
"contig81285_153097","No_Uniprotmatch"
"contig77676","No_Uniprotmatch"
"contig182219","O17494"
"contig162527","No_Uniprotmatch"
"contig150493","P15870"
"contig57043_104964","Q6I6G8"
"contig148826","Q497V6"
"contig176001","D7G8W2"
"contig158630","Q8C6G8"
"contig79925","Q9JIX8"
"contig109700","E9C1Q5"
"contig209944","Q8BQ89"
"contig205327","P08923"
"contig105001","No_Uniprotmatch"
"contig218777_146724","Q9PTX2"
"contig151308_192533","B8ISX5"
"contig153662_182024","Q61062"
"contig81372","P14629"
"contig213072","Q86X60"
"contig180586","Q503L9"
"contig112968","Q9BMN8"
"contig174792","Q9VS29"
"contig153213","Q12965"
"contig147097","P47727"
"contig185956","E2AVM3"
"contig80467_160663","Q9BDY9"
"contig107174_178201","Q9Z2F6"
"contig103319","O73742"
"contig119685","No_Uniprotmatch"
"contig78495","P91685"
"contig150936_82133","Q6PAL8"
"contig173246","Q8K0Q5"
"contig174742_57430_151125_116095_113824","P19246"
"contig111746","Q8NEG5"
"contig183004","Q3TZ87"
"contig180957_188826_117523","P70549"
"contig186442","Q8CFI0"
"contig90394","P70297"
"contig111801","Q9P2N4"
"contig106790_99862_153506","Q01082"
"contig146059","O46385"
"contig74305","F6SZ13"
"contig109567","Q0P5F9"
"contig183066","No_Uniprotmatch"
"contig177202","No_Uniprotmatch"
"contig600013_189161","Q7ZUK7"
"contig147690","Q5SRX1"
"contig106284_75106_138172","A9JRX0"
"contig149820","Q9Z142"
"contig176487_177832","Q6TAW2"
"contig146893_195014","P17714"
"contig116494","No_Uniprotmatch"
"contig211091","No_Uniprotmatch"
"contig204022","P51957"
"contig192011_22428","No_Uniprotmatch"
"contig74890","Q9D0P5"
"contig151590","Q91287"
"contig17589","Q8C8R3"
"contig209651","A2AHL1"
"contig182524","Q96AY4"
"contig108201","Q149N8"
"contig195697_209819_169759_152185","Q96RW7"
"contig152966","Q5RCH7"
"contig99597_204824","Q497V6"
"contig97511","P18395"
"contig110089_143538_219042","Q4LBB6"
"contig46368_20700","Q498W5"
"contig208547","P39572"
"contig177573_174738_205250","Q9U8G1"
"contig54684","Q96RW7"
"contig209336","Q9JMH9"
"contig169959_13002_150419_175881_179376_120230","Q8K4J6"
"contig116133_218938","No_Uniprotmatch"
"contig158643_83009","O13262"
"contig59244","P97503"
"contig169969","No_Uniprotmatch"
"contig116689","No_Uniprotmatch"
"contig25023_153104","Q80T79"
"contig209950","P35546"
"contig204757","Q96PQ7"
"contig170030","O88656"
"contig15704_93992_25012_156210","Q80U16"
"contig209131","Q6PBE2"
"contig188816","No_Uniprotmatch"
"contig168173","Q8CI75"
"contig122243","P34147"
"contig204008","Q10751"
"contig25115_185846_195739_54681","Q9R0Z9"
"contig145493","O95263"
"contig146326","P08861"
"contig219778","No_Uniprotmatch"
"contig170769_97035_180531","P55024"
"contig189721_110380_180901","Q5T4S7"
"contig106322","Q2T9Q6"
"contig109263","Q13951"
"contig112467_156385","Q5PQQ7"
"contig191933_126316","P46940"
"contig79401","No_Uniprotmatch"
"contig3633","Q5NVT1"
"contig208301_119443","Q9ULV1"
"contig147749_210523","Q9BQS7"
"contig146823_99750","Q96JM7"
"contig20022","Q8BZ20"
"contig139223","Q23978"
"contig194171_73127","Q924I2"
"contig151701_213390","Q9Z255"
"contig204384_69966","Q7T0T9"
"contig79456_98214_18242_43458","P53349"
"contig78416","Q9NTJ4"
"contig205874","P36508"
"contig189243","Q13332"
"contig147711","Q28DT9"
"contig167055","No_Uniprotmatch"
"contig215666","O16025"
"contig123658","No_Uniprotmatch"
"contig138500","Q8YTC2"
"contig170410","Q14247"
"contig147945","O94876"
"contig22527_87711_98734_175004_111096_100122","P0C6B8"
"contig186090","Q7ZY86"
"contig71967","P16092"
"contig65005","Q6BEB4"
"contig157877_59857_204236","Q8NFA0"
"contig44778_169605_129881","No_Uniprotmatch"
"contig202302","O70472"
"contig204226","No_Uniprotmatch"
"contig131962_8604_149763","Q5RBN1"
"contig207393_107969_71455","O95622"
"contig116943","Q7T384"
"contig169780_165255_158620","P70336"
"contig73351","Q803D2"
"contig131670","Q5R5S4"
"contig148718","P35546"
"contig190526_209591","Q9D1L0"
"contig48214","No_Uniprotmatch"
"contig107388","Q8CFI0"
"contig80082","Q6I6G8"
"contig5040_147038","Q6DFG0"
"contig210026","No_Uniprotmatch"
"contig112867","Q9I9K7"
"contig179687","Q91YR1"
"contig216742","No_Uniprotmatch"
"contig205918","O73698"
"contig153512","Q0V9K1"
"contig103472","B0ZZ78"
"contig119216","E9CEU6"
"contig160029_205494_208350","P79114"
"contig152035","No_Uniprotmatch"
"contig107308","Q7ZVB1"
"contig53493","Q54F46"
"contig80254","Q6P988"
"contig151582","Q5F479"
"contig107080","P82252"
"contig118456_187141","Q60695"
"contig138384_81820","Q02110"
"contig210076","No_Uniprotmatch"
"contig145700","Q6V4S5"
"contig147952","Q9P2E3"
"contig22874","P35556"
"contig19136","Q568Z6"
"contig186357_94413_170712_74592","E5SYI1"
"contig59386","Q6AX33"
"contig171762","P10114"
"contig144850","P40201"
"contig106239","P02463"
"contig140925_68064","P51003"
"contig152220","Q09325"
"contig78399","Q8N4P6"
"contig100259","Q7TT36"
"contig180686_69894","Q12923"
"contig73927","Q8C8U0"
"contig81647_79368","Q00174"
"contig82773","Q80XC3"
"contig107578","No_Uniprotmatch"
"contig174978","Q6PGZ3"
"contig203751_154352","P27951"
"contig119527_511","P59723"
"contig145043_179370","Q8VI36"
"contig206039","Q95PX0"
"contig219400_106059_71434_77142","Q8R317"
"contig151110","O35431"
"contig108609","P57102"
"contig181463","B2VRM2"
"contig125760","No_Uniprotmatch"
"contig173650_194157_215263_178954_118389_600097_212060_83012","Q9H2Y7"
"contig211571","No_Uniprotmatch"
"contig83045","Q5XFW6"
"contig11145_117850","Q9LIG0"
"contig147685","Q62440"
"contig72873","Q63HQ0"
"contig203761_176231","Q5REU4"
"contig96513","Q9VXT2"
"contig105645","Q9VVY3"
"contig188883_77775_112862","P98153"
"contig73958_209521","Q6AYB5"
"contig150261","No_Uniprotmatch"
"contig150671","P21580"
"contig178686","O88809"
"contig148323","Q8IRC7"
"contig92431","Q8JHF4"
"contig114659","Q8R151"
"contig144845","Q5RC80"
"contig114139","Q9CYK2"
"contig132538_109184","No_Uniprotmatch"
"contig179895","Q5VXJ0"
"contig81461","P21576"
"contig148583","A7Z035"
"contig171201","A2ECB6"
"contig106160","Q8JHF4"
"contig174303","Q6P877"
"contig179569","E9Q429"
"contig155784","Q3UKU1"
"contig77714","Q99PI5"
"contig185436","No_Uniprotmatch"
"contig27976","Q56A06"
"contig169617","P58421"
"contig58472","A2AX52"
"contig106689","Q6P4Y6"
"contig209530","Q96RW7"
"contig178259","No_Uniprotmatch"
"contig152754","Q5VYK3"
"contig168161_53547","Q8TEK3"
"contig44815_68504_129659_205001","Q2MJB4"
"contig191056","Q13310"
"contig65321","Q8BPB0"
"contig215441","No_Uniprotmatch"
"contig59921","Q6NRZ1"
"contig171669_113196_193705","P28818"
"contig149078_57008","P97836"
"contig116447","A6LR07"
"contig60298","Q7M3E1"
"contig76158","E9C1Q5"
"contig159790_189041_217306","Q13114"
"contig171850","Q28ET4"
"contig56546_118551_80711","Q80XC3"
"contig113608","No_Uniprotmatch"
"contig21683","P78364"
"contig146592","Q01085"
"contig178953","No_Uniprotmatch"
"contig155893_203857","Q28C55"
"contig157294","P40201"
"contig215547","No_Uniprotmatch"
"contig137640","Q14690"
"contig209610","No_Uniprotmatch"
"contig171654","P97393"
"contig219999_155051_168057_173721_148758_22258","Q8K0U4"
"contig114677_105595","Q80TM9"
"contig205012","Q9Y289"
"contig75319","P12111"
"contig183476_177569_181896_214651","P13596"
"contig178650","Q09575"
"contig191531","No_Uniprotmatch"
"contig117502","No_Uniprotmatch"
"contig179866_23234","Q9CQ33"
"contig215953","Q9EST3"
"contig147161","Q6P4W7"
"contig104534","Q05147"
"contig69073","Q32PR0"
"contig104840","Q6NS15"
"contig202417","Q9VCU9"
"contig149790","Q9D4H2"
"contig98021","Q15582"
"contig110428","Q7ZU99"
"contig147975","Q8NDI1"
"contig207822_151512","A6NMZ7"
"contig108546","Q9FNX8"
"contig199118","No_Uniprotmatch"
"contig104527","Q90XF2"
"contig60727","Q58DL5"
"contig174263","Q6JHU9"
"contig148032","P60924"
"contig177343","No_Uniprotmatch"
"contig145524_137715","O95429"
"contig74031","Q5RBL1"
"contig203590","Q3UHK8"
"contig145291","O35889"
"contig138565","Q3TI53"
"contig146692","Q8WXF0"
"contig5252_177079","P25304"
"contig71050","Q9UJW0"
"contig149642_109026_208143","Q5ZIP4"
"contig106910","Q61532"
"contig146878","Q9Z2R9"
"contig97554","No_Uniprotmatch"
"contig146363","Q3B7T1"
"contig194257_194476","Q91614"
"contig167661","Q8BZZ3"
"contig21560_18587_11843_219906_152942_150549","O15230"
"contig109884","P08478"
"contig203221","O64474"
"contig191763_152249_15076","P16333"
"contig115246","Q04637"
"contig70138","Q0VH32"
"contig176234","Q7SXN5"
"contig152729","Q5ZII3"
"contig68366","P31422"
"contig79373","C3Z0M8"
"contig137511_73938","Q60HF3"
"contig169906","Q9QYB2"
"contig213204","Q00422"
"contig203822_16792_151889","Q8BM75"
"contig167994","Q8BFQ6"
"contig69455","C3YD39"
"contig211142","Q6UWE0"
"contig150746_154552","Q921G7"
"contig147517","Q9VCU9"
"contig137384","Q9CYK2"
"contig78988","Q58A42"
"contig191566_174279","Q14789"
"contig151702_180368","Q91VZ6"
"contig132334","Q9EQT3"
"contig183015_127296","No_Uniprotmatch"
"contig117497","B8JJN4"
"contig150839","Q5RAK6"
"contig151794","P20072"
"contig196200","No_Uniprotmatch"
"contig70780","O08816"
"contig208237","No_Uniprotmatch"
"contig96713","Q9NBX4"
"contig170249","Q9D883"
"contig83042_135178_174757","O35819"
"contig153528","Q6ZN16"
"contig55397_104767","Q99PW8"
"contig76764","Q96PX1"
"contig137994","Q9QUN9"
"contig189089","Q8CEE7"
"contig148557","Q9VW71"
"contig148620","Q9WV92"
"contig157105","Q9VW26"
"contig147345","No_Uniprotmatch"
"contig105393_107645","P60901"
"contig74738","Q28EW0"
"contig148582","A5D8R3"
"contig211993","D8LCM9"
"contig72917_1464_107430","A6QLE6"
"contig65072","No_Uniprotmatch"
"contig153086","Q8BH86"
"contig148111_153501","P0CE10"
"contig130020","Q3UKU1"
"contig178658_213715_43137","B1VEI4"
"contig57776","Q6JHU9"
"contig209624","P80010"
"contig65989_157198_147516_204684","Q7T163"
"contig149447_76149_174836_113102_209255","Q3ZCL5"
"contig146887","E5T1B3"
"contig119782_145335","Q9QXX0"
"contig148084","P21956"
"contig203532","No_Uniprotmatch"
"contig104029","Q5R9L8"
"contig150992","Q6GPD0"
"contig72004","Q8BPN8"
"contig99459","Q4QQV2"
"contig148629","No_Uniprotmatch"
"contig180903","C3ZYH4"
"contig209795","P18503"
"contig167547","Q8IWW6"
"contig75073","B4LFQ9"
"contig150804","Q14789"
"contig189652","Q66IV6"
"contig14756_136805_22265_109621","Q9W770"
"contig130524","Q5TBA9"
"contig78707_70959_183869","B0XDJ2"
"contig150863","Q9VJ79"
"contig189884","Q9BQS8"
"contig108266","A7E3W5"
"contig210265","P31422"
"contig112103","Q5R598"
"contig148408","Q9IA79"
"contig151338","A5D8W1"
"contig212871","Q54VI5"
"contig174669","Q0P5M9"
"contig72672","Q86VQ1"
"contig68502","O55173"
"contig151675","Q4TA60"
"contig204132","P21573"
"contig73149","No_Uniprotmatch"
"contig173595","B3RL47"
"contig208348","F2UAJ3"
"contig145441","Q9QZS3"
"contig154158","Q4QL83"
"contig145775","P16621"
"contig138742","P40564"
"contig124231","Q5ZJ85"
"contig19046_132057","Q8AVI4"
"contig79838","A6QP79"
"contig70491_75733","Q96PX9"
"contig147751","Q6GP04"
"contig7417","Q5RFN0"
"contig74450","O60242"
"contig111708_203487_119833","Q3UF25"
"contig151159","P35409"
"contig129165","No_Uniprotmatch"
"contig151169","No_Uniprotmatch"
"contig127714_144597_185151","Q9ER63"
"contig118272_184814","Q9WTP3"
"contig181934","O57525"
"contig113659","P81556"
"contig112332","Q7YR26"
"contig147588","Q6IP06"
"contig219749","P15823"
"contig205505","No_Uniprotmatch"
"contig192363","Q5R7K9"
"contig71735","C3ZF23"
"contig109025","Q3V3R4"
"contig209414","P17431"
"contig146276","Q9NRL2"
"contig182118","Q5RAZ4"
"contig600104","Q96DM1"
"contig139470","P49596"
"contig59132","Q6ZVD7"
"contig128934_75373","Q96AY4"
"contig8577_140623","Q8BQH6"
"contig80743","P70314"
"contig152393","O45244"
"contig16207_170396_82769","Q5VX52"
"contig72950","Q8TC07"
"contig152786","Q6T752"
"contig112206","Q2KJC3"
"contig117987_182302","No_Uniprotmatch"
"contig147841_218745","Q5XFX0"
"contig151136_189040_23516","Q9DBQ7"
"contig107878","Q5ZM98"
"contig69137","Q03516"
"contig97696","No_Uniprotmatch"
"contig204005","Q6V4S5"
"contig110117","Q61382"
"contig100286","Q14789"
"contig118297","A2ECB6"
"contig186596","Q61555"
"contig177304","No_Uniprotmatch"
"contig16499_193586","C3ZWG8"
"contig10740","Q7Z3B3"
"contig150800","Q53GG5"
"contig76946_80886","D8LZR7"
"contig78542","No_Uniprotmatch"
"contig203639_193171","Q5R7J8"
"contig180684","F1QYX7"
"contig146808_219258_167417_179699","Q6DIN3"
"contig71015","P56965"
"contig110514","Q92870"
"contig152069","Q9UNS1"
"contig151513","Q96GR4"
"contig66170","Q7Z304"
"contig81937_210404_20255_117697_215837_109655","Q90687"
"contig167657","O08874"
"contig146732","P41180"
"contig170814","P16423"
"contig109547","Q13114"
"contig176121","Q04637"
"contig203586","No_Uniprotmatch"
"contig145162","Q8VHR5"
"contig76327_211015","P15336"
"contig170054","Q5REC0"
"contig97366","Q9N1R6"
"contig94089","Q505F5"
"contig106013_112184","O01761"
"contig77022","Q2PFN5"
"contig77425","Q5R4H4"
"contig148969","B3RQP5"
"contig146115_22347_73963","Q91YN5"
"contig215962","Q04861"
"contig178541","Q8MVR1"
"contig180699","P92208"
"contig203661_212297","Q6P4Y6"
"contig186916_73128","Q9H161"
"contig145294_114125","Q01196"
"contig111292","Q6P132"
"contig57937","A2AHJ4"
"contig183544","No_Uniprotmatch"
"contig208475","B3RSY4"
"contig58203","Q8BYR2"
"contig600005","Q8BFQ6"
"contig153400","Q9Y4D8"
"contig177426","No_Uniprotmatch"
"contig216874","Q6ZN16"
"contig170175","Q6PDK2"
"contig191774","Q7ZWW7"
"contig195954_110362","Q3UR70"
"contig202303","P82198"
"contig147909_153909","A6QLU6"
"contig148625","Q32NR4"
"contig169650","Q6GMF8"
"contig600204","O54988"
"contig151109","Q96AX9"
"contig600089_7798","Q60519"
"contig146833","O15297"
"contig211083","P47812"
"contig176266","No_Uniprotmatch"
"contig178775","Q8L840"
"contig149499","Q39610"
"contig136912","Q8MVR1"
"contig147706","Q8IVV2"
"contig82297","Q9CQ19"
"contig73363_56674_39704","Q9P2N4"
"contig190246","No_Uniprotmatch"
"contig151294","Q9NVE4"
"contig80730","Q9ULV1"
"contig58513","O94915"
"contig216261_112676","Q8TEW0"
"contig174851","Q5XJR6"
"contig203566","O57683"
"contig15125_156632","P35342"
"contig167873","O94915"
"contig183882","B4JT39"
"contig111747","Q5R9W1"
"contig146766","P04035"
"contig145110","Q63665"
"contig25667_20658_77724_60167_209292","Q6E2N3"
"contig98066","Q8CIB5"
"contig117452","No_Uniprotmatch"
"contig74051","Q6ZQ03"
"contig203522","O08837"
"contig105593","No_Uniprotmatch"
"contig107912","Q6ZN06"
"contig171541","No_Uniprotmatch"
"contig204564","No_Uniprotmatch"
"contig107436","B3S6H9"
"contig174312_92668_146834","F2ULT3"
"contig22411","Q99JB0"
"contig172060","Q6DKN2"
"contig153426","Q4LDE5"
"contig97677","No_Uniprotmatch"
"contig176702_600162_180264","Q8IIG7"
"contig74716","No_Uniprotmatch"
"contig11593","Q01968"
"contig73535_179532","No_Uniprotmatch"
"contig60554_109491","P19382"
"contig190343","Q6ZN16"
"contig167812_219222","Q2QLA1"
"contig219328","No_Uniprotmatch"
"contig151687","Q5R9T9"
"contig109110","No_Uniprotmatch"
"contig168134","O81635"
"contig76707","O60344"
"contig212418","Q9WV30"
"contig73256","Q8BRE0"
"contig178537","A2D7I5"
"contig112154_150825_211203","Q9JIR1"
"contig154186","No_Uniprotmatch"
"contig176516","Q63410"
"contig600042","P00521"
"contig68702","O55192"
"contig137194","Q8K1P8"
"contig194857","Q9UKN7"
"contig179823","Q4C0C6"
"contig158959","Q7TT18"
"contig73672","C3Z6P0"
"contig203152","P22758"
"contig109294","No_Uniprotmatch"
"contig147797","Q58DT4"
"contig18008","Q9CYK2"
"contig148654_175830_115564","A3KPW9"
"contig180379_212926","No_Uniprotmatch"
"contig186359_218979_186465","Q96I24"
"contig145491","Q6A028"
"contig80844_153705","P22934"
"contig176347","Q5TC82"
"contig151755","P08138"
"contig68943_170921","A1A4J7"
"contig78207","P21575"
"contig99213","A5D7I4"
"contig112156_25728","Q5ZHQ5"
"contig215464","No_Uniprotmatch"
"contig80628_147360_174537","Q96RW7"
"contig148456","No_Uniprotmatch"
"contig140326","Q5TBA9"
"contig153257","Q9Z2A8"
"contig180923","Q96L93"
"contig211017","P78317"
"contig169200","Q7Z3B3"
"contig120841","Q13114"
"contig187340","B3ECZ0"
"contig97919","No_Uniprotmatch"
"contig211132","P08236"
"contig11161","P07814"
"contig69193_107321_81485","Q8N6F8"
"contig212374","No_Uniprotmatch"
"contig151341","Q3ZC89"
"contig12476","Q5RET6"
"contig145374","O94759"
"contig139413_177626","Q5RET6"
"contig11062","P39053"
"contig148344_151555","Q5RDQ2"
"contig106737","Q96RW7"
"contig147175","Q5ZIJ9"
"contig220152_204579","O95486"
"contig195937_159998_212442_178694_188820","O70280"
"contig149706_180301_115078_158325","Q56I99"
"contig170966","Q8IVH8"
"contig78474","E5SZU8"
"contig171082","No_Uniprotmatch"
"contig170001","Q5R9I6"
"contig193281","Q9Z1N9"
"contig118602","O95674"
"contig209563","P21580"
"contig185133","P35918"
"contig111802","O43390"
"contig70947","Q5ZIQ3"
"contig210117","Q3V3R4"
"contig208398","Q8YTC2"
"contig104724_106426_218375_76241_14142","P46109"
"contig151852","Q9NRA8"
"contig153553","Q86YT6"
"contig76197","O95263"
"contig146930_188948","P85120"
"contig69061","Q9Z1N3"
"contig203574","Q3UHK8"
"contig169547","P31422"
"contig170074","No_Uniprotmatch"
"contig74994_213293","Q3UPR9"
"contig107526","C3ZTB7"
"contig212630","No_Uniprotmatch"
"contig209394","Q28EW0"
"contig18360","P08775"
"contig92188","Q12965"
"contig171044","D7EJI9"
"contig209439_94172","F0Y077"
"contig178922","P18503"
"contig145347","P81069"
"contig170704","Q8BYH7"
"contig151439","Q68DA7"
"contig209246","Q32L63"
"contig145316","P09917"
"contig153407","No_Uniprotmatch"
"contig3231_169120_70978","P30839"
"contig129248_65207","P82094"
"contig208841","No_Uniprotmatch"
"contig205335","P23468"
"contig210914","O57382"
"contig177098","Q8CGI1"
"contig114416_193872_203924","Q2PZL6"
"contig208248","Q0GBZ5"
"contig148906","Q6CLN9"
"contig147091","Q69ZW3"
"contig78055","Q61532"
"contig211838","No_Uniprotmatch"
"contig115301","No_Uniprotmatch"
"contig188832_110394_186842","Q06AU7"
"contig169996","Q6P132"
"contig207847","Q15723"
"contig170744","Q8C9W3"
"contig147199","O00463"
"contig53573_76025_143237_135145","O94844"
"contig55464_209129","O75179"
"contig73062","Q54G05"
"contig184161","No_Uniprotmatch"
"contig113122","Q9P275"
"contig14703_24352_93157_153249","Q1LVF0"
"contig146839","Q7ZV80"
"contig65470","Q6PGY5"
"contig116353_179514_177265","D5UJ42"
"contig145730","Q54G05"
"contig204343","Q9BQS8"
"contig74652_175790_6948","O42115"
"contig97965_104512","P78314"
"contig179290","A1XKQ9"
"contig145165","Q96RW7"
"contig176034_145788_107997_107797_178110","Q9ERG0"
"contig160645_167704_104472","Q5R9P3"
"contig203855_65018","Q5RDA3"
"contig108495","Q32L50"
"contig99318","Q8JI10"
"contig152869","P22758"
"contig96673","P38529"
"contig147236","Q95209"
"contig215888","Q5TBA9"
"contig109555_218905","Q8TDM6"
"contig72591","Q91ZU6"
"contig74791","No_Uniprotmatch"
"contig157794_211934","P83626"
"contig113094","Q803D2"
"contig83256","Q8BL99"
"contig8462_600015","O46640"
"contig182396","P97393"
"contig152005_180015","Q96RW7"
"contig154400","A5PK13"
"contig196363","Q96PQ7"
"contig149905","Q4R6F3"
"contig189498","Q54G05"
"contig67979","F2UBQ4"
"contig79297","Q4U0G1"
"contig54416","Q5VT06"
"contig151487","Q90623"
"contig74694_135369","B1WAS2"
"contig151192","Q8WWM7"
"contig68409","A1L1K4"
"contig218603","Q14005"
"contig211510_151786","No_Uniprotmatch"
"contig125600","Q5PRF9"
"contig151493","Q9FLK4"
"contig131262_75830_4589","Q99996"
"contig185552_131174_47355_22395_12421","O94762"
"contig74203","Q10126"
"contig112127_173618","Q6NRH0"
"contig151622","P07814"
"contig203426_105499_82479","P26638"
"contig70361","O75095"
"contig151348","C3Y9A8"
"contig105517","Q5ICW4"
"contig177335","Q16611"
"contig149160","Q96BD5"
"contig192645","Q1KLR6"
"contig169983","A2ECB6"
"contig72346","Q3U435"
"contig115921_205151","Q8CDN6"
"contig119352","Q8SWR2"
"contig16234","C3ZTC4"
"contig104230_177771_190078","Q9IBG7"
"contig75689","Q8K4L3"
"contig150267_156058","O94876"
"contig199123_177888_159966","Q8IY33"
"contig211472","Q5ZID1"
"contig76723_74826_138553","O43610"
"contig115346_80814","Q8CI75"
"contig192794","B7PAD9"
"contig60257","No_Uniprotmatch"
"contig170664_110346_126045","Q6NS46"
"contig184870","No_Uniprotmatch"
"contig215042_108233_186446","Q90369"
"contig59640","Q12986"
"contig145821","Q53GG5"
"contig159834","F4QCW7"
"contig211095","No_Uniprotmatch"
"contig70792_165594","Q9BZF1"
"contig148743","Q5ZL57"
"contig22060","Q5F364"
"contig180250_148936","P70047"
"contig150812_205885","Q92614"
"contig152065_188432","No_Uniprotmatch"
"contig80438","Q13576"
"contig179725","No_Uniprotmatch"
"contig205956_151605_155052","No_Uniprotmatch"
"contig169632","B5DFC8"
"contig60889","P14198"
"contig153050","No_Uniprotmatch"
"contig69447","Q8WWQ8"
"contig110951","Q6ZV73"
"contig203722","D7GXM2"
"contig55191","Q96L93"
"contig189103","No_Uniprotmatch"
"contig113595_145371","Q8TBP0"
"contig103993","Q5R8E4"
"contig19889","C3YWB2"
"contig104351","Q9P281"
"contig153956","Q80TR8"
"contig8525_20916_114188","Q96242"
"contig165319_76212_133949","Q9U6A0"
"contig68128_81581_178379","P53812"
"contig78568","C3XPA9"
"contig169305_25559_207989","P18652"
"contig219041","O46385"
"contig204144","No_Uniprotmatch"
"contig110869","No_Uniprotmatch"
"contig207209","Q9UNQ2"
"contig73671","Q96L93"
"contig98557","Q06194"
"contig103143_217041","D7F169"
"contig149828","A5D7P8"
"contig168036","Q6PIX5"
"contig180360","Q0VD26"
"contig180875","No_Uniprotmatch"
"contig120173","Q80TR8"
"contig208932","Q03963"
"contig153525","P0CE10"
"contig204944","No_Uniprotmatch"
"contig174667_20698","Q20911"
"contig70037_172261","Q9UPX0"
"contig169293","P55036"
"contig178877","No_Uniprotmatch"
"contig3609_70722_21528_114413","Q08DB5"
"contig76831","No_Uniprotmatch"
"contig153379","Q6V4S5"
"contig111423_98739","Q9YGL3"
"contig209597","Q09K98"
"contig73292","P82471"
"contig163123","P04755"
"contig171469","P61584"
"contig181346","Q9NX02"
"contig52371_75013","D4A0E1"
"contig131030","Q86YT6"
"contig80937","No_Uniprotmatch"
"contig219337","No_Uniprotmatch"
"contig176713_204289","Q15149"
"contig20082_107392_75141","Q8TDM6"
"contig83229","P07949"
"contig208435","Q9Y4D2"
"contig600157","Q8IWY4"
"contig121470","Q03376"
"contig145208","P35445"
"contig176936","Q08201"
"contig123229","O75445"
"contig112608_77091_153042_20277","A5D7R1"
"contig147153_185124","O46680"
"contig145823_188984","Q6BUT3"
"contig152216","No_Uniprotmatch"
"contig211699","Q5T5Y3"
"contig150666","Q3UHK3"
"contig140843_152984","Q80ZW0"
"contig203798","No_Uniprotmatch"
"contig169354","Q54G05"
"contig153223","O15484"
"contig212449_209332","C3YT52"
"contig170341","Q96BY9"
"contig150277","Q9GYZ0"
"contig156803_178866_129872_200356_17188_167995","C3Z0X5"
"contig165629_127892","Q71F56"
"contig116010","C3Y7R8"
"contig105186","Q6PGY5"
"contig154630_16789_110916_69035_7176","Q13480"
"contig104068","Q7RTK8"
"contig139619_119147","Q90Z12"
"contig119465_184800_82696","P13944"
"contig145894","Q8BN59"
"contig148067","No_Uniprotmatch"
"contig175573_176422","Q6GLU8"
"contig151821_113188","No_Uniprotmatch"
"contig159770_212457_202314","Q801G1"
"contig151446","Q6DIC0"
"contig114414","A6NIH7"
"contig145535","Q9EQW7"
"contig77513","Q7LL04"
"contig112788_176749_176920","No_Uniprotmatch"
"contig211920_116340","P70587"
"contig4821","No_Uniprotmatch"
"contig208196","B3RM08"
"contig194710","Q5YJC2"
"contig74053","Q91W50"
"contig146097","B0V2N1"
"contig127013_208265_75975_196472","Q5RHR6"
"contig152896","Q86X52"
"contig81598","Q63HN8"
"contig219598","P98153"
"contig191957_154555_109279_106211","Q7T0B0"
"contig150162_146370_213312","Q7SXV2"
"contig212318_177113","P17508"
"contig72484_174625_185857_178408","D5GNU8"
"contig181710","No_Uniprotmatch"
"contig33153_206025","Q5RAK6"
"contig170319","No_Uniprotmatch"
"contig146734","O08746"
"contig2807","No_Uniprotmatch"
"contig178472","Q5RBA5"
"contig160310_116979_140346","Q2YD98"
"contig174488","Q00899"
"contig23294_216989","O08774"
"contig175914_180948","Q32Q86"
"contig203411","P41743"
"contig156120","No_Uniprotmatch"
"contig63961_207980","Q69ZW3"
"contig149316","O73798"
"contig147195","No_Uniprotmatch"
"contig147999","P04146"
"contig58517","Q92058"
"contig180247","No_Uniprotmatch"
"contig80610_152854","Q9Z0R4"
"contig113071","D0A0Q2"
"contig128196","No_Uniprotmatch"
"contig76423","P46940"
"contig147694_119584_187929","Q9H0J9"
"contig173715","Q8N7X0"
"contig113575","Q86YI8"
"contig219069","No_Uniprotmatch"
"contig169948","Q4QQE9"
"contig182540","No_Uniprotmatch"
"contig175725","P15311"
